job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,Salary_Scaled,month,quarter,month_name
AI00633,ML Ops Engineer,151385,2,1,3,Canada,2,Canada,50,"Mathematics, Java, Spark",2,1970-01-01 00:00:00.000000014,1,2024-04-29,2024-07-07,1290,9.8,Future Systems,0.32426018069922746,4,2,April
AI00634,Machine Learning Researcher,109757,2,3,0,Israel,0,Israel,0,"Scala, Linux, R",2,1970-01-01 00:00:00.000000007,1,2024-11-02,2024-12-11,1518,7.3,Cognitive Computing,0.21070119156736938,11,4,November
AI00635,Data Analyst,176838,2,3,1,Norway,0,Norway,50,"TensorFlow, AWS, Linux",2,1970-01-01 00:00:00.000000006,3,2025-03-27,2025-06-04,858,5.1,Cognitive Computing,0.393694622670333,3,1,March
AI00636,Deep Learning Engineer,92318,2,2,0,Singapore,0,Australia,100,"Spark, R, Python",3,1970-01-01 00:00:00.000000003,11,2025-04-09,2025-05-12,1358,8.9,Algorithmic Solutions,0.16312851905198375,4,2,April
AI00637,Data Analyst,92317,2,0,2,Norway,0,Norway,50,"Git, R, TensorFlow, AWS",0,1970-01-01 00:00:00.000000000,5,2025-03-26,2025-05-18,2430,7.5,Algorithmic Solutions,0.16312579110470954,3,1,March
AI00638,AI Consultant,100729,2,3,2,China,0,China,50,"MLOps, Docker, Hadoop, R",3,1970-01-01 00:00:00.000000006,3,2024-11-18,2025-01-01,1890,6.6,Smart Analytics,0.18607328357557504,11,4,November
AI00639,Principal Data Scientist,89020,2,2,0,Australia,2,Australia,50,"Spark, PyTorch, Statistics",3,1970-01-01 00:00:00.000000002,12,2024-04-10,2024-05-20,1107,9.3,TechCorp Inc,0.15413174894155646,4,2,April
AI00640,ML Ops Engineer,132294,0,3,2,Netherlands,0,Netherlands,100,"Python, Linux, Statistics, SQL, Hadoop",1,1970-01-01 00:00:00.000000005,6,2025-04-21,2025-05-06,2307,5.1,Cloud AI Solutions,0.2721809392868055,4,2,April
AI00641,Machine Learning Engineer,85887,2,3,0,Japan,2,South Korea,100,"TensorFlow, Java, PyTorch, Git, Mathematics",1,1970-01-01 00:00:00.000000007,7,2024-05-26,2024-08-05,619,6.6,Predictive Systems,0.14558509013137794,5,2,May
AI00642,Data Analyst,66066,2,2,1,Israel,0,Israel,100,"R, Java, Python, SQL",1,1970-01-01 00:00:00.000000004,14,2024-12-24,2025-01-22,1450,6.9,Future Systems,0.09151444720876435,12,4,December
AI00643,Principal Data Scientist,242433,2,1,0,Switzerland,0,Switzerland,0,"Tableau, Hadoop, SQL, Spark",3,1970-01-01 00:00:00.000000015,11,2024-08-12,2024-08-31,689,10.0,Algorithmic Solutions,0.5726343241237833,8,3,August
AI00644,Machine Learning Researcher,84450,2,2,0,China,0,China,0,"Docker, PyTorch, GCP, NLP, TensorFlow",2,1970-01-01 00:00:00.000000003,13,2024-12-31,2025-02-20,2006,6.8,Algorithmic Solutions,0.14166502989830212,12,4,December
AI00645,Autonomous Systems Engineer,69485,2,2,0,India,2,Netherlands,50,"Linux, Kubernetes, GCP, Git",0,1970-01-01 00:00:00.000000004,7,2024-07-16,2024-08-25,1212,9.6,Autonomous Tech,0.1008412989393741,7,3,July
AI00646,Research Scientist,116320,2,1,3,Canada,2,Canada,50,"Kubernetes, Python, Deep Learning",1,1970-01-01 00:00:00.000000017,7,2024-04-06,2024-04-20,697,9.5,Neural Networks Co,0.22860470952817424,4,2,April
AI00647,AI Architect,54457,2,2,1,South Korea,2,Finland,50,"Azure, Mathematics, R",2,1970-01-01 00:00:00.000000004,6,2024-08-06,2024-08-20,909,5.8,Algorithmic Solutions,0.05984570730216927,8,3,August
AI00648,Data Scientist,146370,2,3,0,Sweden,0,Sweden,50,"Hadoop, Spark, Deep Learning, Mathematics, Git",2,1970-01-01 00:00:00.000000009,5,2024-11-21,2024-12-05,767,5.3,Autonomous Tech,0.3105795251189385,11,4,November
AI00649,Computer Vision Engineer,150795,2,3,3,Canada,0,Norway,50,"Docker, Python, Computer Vision, PyTorch, Hadoop",1,1970-01-01 00:00:00.000000008,11,2024-01-05,2024-02-05,2317,8.5,Smart Analytics,0.3226506918074287,1,1,January
AI00650,Autonomous Systems Engineer,91012,2,3,3,South Korea,1,South Korea,0,"Kubernetes, Git, Scala",3,1970-01-01 00:00:00.000000009,12,2024-11-15,2024-12-10,965,9.7,Cloud AI Solutions,0.15956581991183275,11,4,November
AI00651,Autonomous Systems Engineer,102675,2,1,2,Finland,2,Germany,0,"Kubernetes, Scala, Python",0,1970-01-01 00:00:00.000000012,7,2024-11-06,2024-12-28,1132,5.6,DataVision Ltd,0.19138186897123652,11,4,November
AI00652,Autonomous Systems Engineer,86410,2,3,0,Japan,2,France,0,"Kubernetes, Git, Scala, Deep Learning",0,1970-01-01 00:00:00.000000005,5,2025-02-23,2025-04-22,1790,6.2,Cognitive Computing,0.1470118065558029,2,1,February
AI00653,AI Architect,222869,2,1,0,Canada,1,Israel,100,"Hadoop, SQL, Computer Vision",2,1970-01-01 00:00:00.000000014,5,2025-02-07,2025-02-28,524,7.1,Autonomous Tech,0.5192647636506481,2,1,February
AI00654,AI Consultant,106477,2,3,0,Australia,1,Australia,0,"Azure, Java, NLP, Spark, Computer Vision",3,1970-01-01 00:00:00.000000007,9,2024-06-29,2024-07-31,976,7.8,Quantum Computing Inc,0.2017535245078783,6,2,June
AI00655,AI Software Engineer,148341,2,2,1,Denmark,0,Denmark,100,"R, Java, Tableau, Data Visualization",1,1970-01-01 00:00:00.000000004,10,2024-04-09,2024-04-30,2375,9.6,AI Innovations,0.31595630919645584,4,2,April
AI00656,Data Scientist,195999,2,1,0,Sweden,2,Sweden,0,"Linux, Git, NLP, Deep Learning",0,1970-01-01 00:00:00.000000016,11,2024-12-07,2025-02-10,2495,5.3,Future Systems,0.44596482039195146,12,4,December
AI00657,Data Engineer,142309,2,3,3,Switzerland,2,Switzerland,100,"Scala, SQL, AWS, Tableau",3,1970-01-01 00:00:00.000000008,1,2024-06-25,2024-07-31,625,7.7,Smart Analytics,0.29950133123826983,6,2,June
AI00658,Machine Learning Engineer,153558,2,3,1,Norway,1,Norway,100,"Git, SQL, Data Visualization, TensorFlow",1,1970-01-01 00:00:00.000000009,13,2024-09-18,2024-11-20,1381,7.3,Smart Analytics,0.3301880101261403,9,3,September
AI00659,Data Engineer,112920,2,3,0,Ireland,0,Ireland,0,"GCP, Python, Linux, TensorFlow, Deep Learning",3,1970-01-01 00:00:00.000000008,11,2024-04-15,2024-06-03,1090,8.5,AI Innovations,0.21932968879577497,4,2,April
AI00660,NLP Engineer,236175,2,1,3,Denmark,2,Denmark,100,"Computer Vision, R, Java",0,1970-01-01 00:00:00.000000015,1,2024-05-30,2024-06-21,1620,6.4,Cloud AI Solutions,0.5555628300816202,5,2,May
AI00661,Robotics Engineer,118402,2,3,2,China,0,China,100,"Hadoop, Scala, Python",2,1970-01-01 00:00:00.000000007,7,2024-02-13,2024-04-06,990,7.8,Machine Intelligence Group,0.23428429575313167,2,1,February
AI00662,AI Specialist,112606,2,2,3,United States,1,Canada,50,"Kubernetes, Python, NLP",2,1970-01-01 00:00:00.000000002,12,2024-02-08,2024-03-10,682,9.7,TechCorp Inc,0.21847311335166514,2,1,February
AI00663,Data Engineer,88916,2,0,1,Switzerland,1,Germany,0,"Mathematics, Tableau, Data Visualization, Java, Hadoop",2,1970-01-01 00:00:00.000000001,0,2024-12-08,2025-02-15,2037,7.1,Smart Analytics,0.153848042425036,12,4,December
AI00664,Head of AI,145141,2,1,0,South Korea,0,Sweden,100,"Kubernetes, Python, Deep Learning, Java",2,1970-01-01 00:00:00.000000017,1,2024-10-27,2024-11-11,1860,8.6,Future Systems,0.3072268779189036,10,4,October
AI00665,Autonomous Systems Engineer,149673,2,1,3,Israel,1,Israel,50,"SQL, Hadoop, Java, Azure, TensorFlow",2,1970-01-01 00:00:00.000000015,12,2024-06-27,2024-09-03,2488,7.6,Algorithmic Solutions,0.31958993496573695,6,2,June
AI00666,Computer Vision Engineer,78123,0,2,0,Netherlands,2,Netherlands,100,"GCP, Spark, Azure, R",1,1970-01-01 00:00:00.000000004,1,2024-09-10,2024-10-18,1944,7.8,Algorithmic Solutions,0.12440530749421676,9,3,September
AI00667,AI Product Manager,38010,2,0,0,China,1,China,100,"Docker, Kubernetes, Git",1,1970-01-01 00:00:00.000000000,3,2024-05-30,2024-07-18,1934,7.4,Cognitive Computing,0.014979158482824844,5,2,May
AI00668,Research Scientist,118524,2,3,3,Austria,0,Canada,0,"Computer Vision, Statistics, R",0,1970-01-01 00:00:00.000000005,3,2024-05-31,2024-07-03,2186,5.9,Smart Analytics,0.23461710532058835,5,2,May
AI00669,ML Ops Engineer,46335,2,0,3,China,1,China,100,"MLOps, Kubernetes, Azure, Git, Python",2,1970-01-01 00:00:00.000000001,14,2024-04-04,2024-04-24,2263,7.2,Future Systems,0.03768931954083191,4,2,April
AI00670,AI Software Engineer,52062,2,0,3,India,0,India,50,"Azure, Python, NLP, TensorFlow",1,1970-01-01 00:00:00.000000000,11,2025-01-19,2025-02-15,1678,5.6,Advanced Robotics,0.05331227358037624,1,1,January
AI00671,Robotics Engineer,204346,2,1,2,Israel,0,Israel,100,"Computer Vision, Azure, Java, Data Visualization",2,1970-01-01 00:00:00.000000017,10,2024-06-09,2024-08-07,768,6.5,Cognitive Computing,0.4687349962899917,6,2,June
AI00672,AI Software Engineer,82249,2,3,2,Austria,1,Austria,50,"Python, Spark, TensorFlow, Hadoop",1,1970-01-01 00:00:00.000000006,12,2025-04-02,2025-06-12,952,6.9,TechCorp Inc,0.1356608179477107,4,2,April
AI00673,NLP Engineer,184631,2,1,3,Denmark,2,Denmark,100,"Linux, NLP, Kubernetes",1,1970-01-01 00:00:00.000000012,8,2024-03-10,2024-04-25,2171,9.3,Cloud AI Solutions,0.414953515778447,3,1,March
AI00674,Data Engineer,113269,2,1,0,Japan,0,Ireland,100,"Tableau, Azure, GCP, Mathematics",0,1970-01-01 00:00:00.000000018,4,2024-06-07,2024-08-08,731,5.2,DataVision Ltd,0.220281742394483,6,2,June
AI00675,Machine Learning Engineer,231074,2,1,1,United States,0,United States,0,"Java, Scala, MLOps, Data Visualization, Azure",1,1970-01-01 00:00:00.000000017,11,2024-07-19,2024-08-22,1425,7.4,Smart Analytics,0.541647571035747,7,3,July
AI00676,Research Scientist,103963,0,2,1,Netherlands,0,Netherlands,50,"Scala, Java, Python, NLP",3,1970-01-01 00:00:00.000000003,10,2024-11-06,2024-12-16,880,6.8,Autonomous Tech,0.1948954650604513,11,4,November
AI00677,Research Scientist,146154,0,3,0,Germany,1,Germany,100,"Tableau, Kubernetes, Spark, Git",3,1970-01-01 00:00:00.000000007,12,2025-03-03,2025-04-21,607,8.1,AI Innovations,0.3099902885077037,3,1,March
AI00678,Data Analyst,60380,2,0,1,Australia,1,Australia,0,"Scala, Kubernetes, Computer Vision",0,1970-01-01 00:00:00.000000001,12,2024-12-07,2025-01-13,888,5.6,Advanced Robotics,0.07600333900746366,12,4,December
AI00679,AI Product Manager,65442,2,0,2,Ireland,0,Netherlands,0,"R, GCP, SQL",0,1970-01-01 00:00:00.000000000,9,2024-03-06,2024-04-02,1639,6.4,Quantum Computing Inc,0.08981220810964166,3,1,March
AI00680,AI Software Engineer,88616,2,3,3,South Korea,0,South Korea,0,"Docker, Azure, Scala",3,1970-01-01 00:00:00.000000008,2,2024-10-15,2024-12-04,1098,9.1,Machine Intelligence Group,0.1530296582427655,10,4,October
AI00681,Robotics Engineer,85469,2,3,2,India,2,India,50,"Deep Learning, Mathematics, PyTorch, GCP",1,1970-01-01 00:00:00.000000005,4,2024-06-03,2024-08-05,1971,5.8,Predictive Systems,0.14444480817074767,6,2,June
AI00682,Computer Vision Engineer,70047,2,2,2,Canada,1,France,0,"TensorFlow, R, Git, Java, Linux",1,1970-01-01 00:00:00.000000002,13,2025-04-25,2025-07-02,1706,9.4,Predictive Systems,0.10237440530749421,4,2,April
AI00683,AI Product Manager,193865,2,1,0,Australia,1,Australia,50,"Linux, Docker, Data Visualization, SQL, NLP",2,1970-01-01 00:00:00.000000011,8,2024-01-27,2024-02-19,1894,8.0,DeepTech Ventures,0.4401433809087338,1,1,January
AI00684,Data Analyst,40586,2,0,0,Israel,2,China,0,"TensorFlow, SQL, Tableau",3,1970-01-01 00:00:00.000000000,13,2024-05-02,2024-05-30,2292,7.9,Future Systems,0.02200635066125442,5,2,May
AI00685,Head of AI,86218,2,3,2,Austria,2,Austria,50,"SQL, Linux, Scala, Statistics, Hadoop",0,1970-01-01 00:00:00.000000005,11,2025-01-18,2025-03-03,1519,5.1,Predictive Systems,0.14648804067914975,1,1,January
AI00686,NLP Engineer,154077,0,1,3,Netherlands,2,Netherlands,0,"SQL, Hadoop, TensorFlow",2,1970-01-01 00:00:00.000000017,0,2025-01-06,2025-02-19,752,5.2,Autonomous Tech,0.3316038147614683,1,1,January
AI00687,Head of AI,91434,2,3,3,Austria,1,Austria,0,"AWS, Python, Linux, Scala, TensorFlow",1,1970-01-01 00:00:00.000000005,10,2024-06-13,2024-08-07,1347,8.5,Quantum Computing Inc,0.16071701366155994,6,2,June
AI00688,Machine Learning Researcher,40034,2,0,3,South Korea,2,South Korea,0,"Docker, Computer Vision, NLP",3,1970-01-01 00:00:00.000000001,7,2024-11-27,2024-12-29,2497,6.8,Smart Analytics,0.020500523765876653,11,4,November
AI00689,Head of AI,63832,2,2,3,Ireland,1,Ireland,0,"Hadoop, R, Java",2,1970-01-01 00:00:00.000000003,5,2025-03-28,2025-05-04,1837,8.9,Cloud AI Solutions,0.08542021299812318,3,1,March
AI00690,Data Analyst,89120,2,3,0,India,1,India,100,"Docker, Hadoop, Python, Tableau",2,1970-01-01 00:00:00.000000009,11,2024-11-25,2025-02-05,2469,9.7,DataVision Ltd,0.15440454366897996,11,4,November
AI00691,NLP Engineer,77360,2,2,0,Singapore,2,Singapore,100,"Kubernetes, Java, NLP, Deep Learning, R",3,1970-01-01 00:00:00.000000002,4,2024-12-08,2025-01-22,1508,7.4,Future Systems,0.12232388372397539,12,4,December
AI00692,Principal Data Scientist,203751,1,1,3,United Kingdom,0,United Kingdom,100,"Tableau, Docker, Java, Statistics, Hadoop",0,1970-01-01 00:00:00.000000010,8,2024-07-12,2024-09-08,1197,5.4,Algorithmic Solutions,0.46711186766182183,7,3,July
AI00693,AI Consultant,221809,2,1,2,Singapore,2,South Korea,50,"Git, Java, Mathematics, NLP, AWS",1,1970-01-01 00:00:00.000000014,9,2024-04-12,2024-04-29,2015,8.2,Cloud AI Solutions,0.516373139539959,4,2,April
AI00694,AI Architect,104780,0,3,1,France,2,France,0,"SQL, PyTorch, Deep Learning, Tableau",3,1970-01-01 00:00:00.000000008,13,2025-04-15,2025-04-29,2251,5.3,Cloud AI Solutions,0.19712419798350136,4,2,April
AI00695,AI Software Engineer,107828,2,3,0,China,1,China,0,"Java, AWS, Python, Data Visualization, TensorFlow",2,1970-01-01 00:00:00.000000008,7,2024-11-09,2024-12-01,929,6.5,Quantum Computing Inc,0.20543898127536991,11,4,November
AI00696,Machine Learning Researcher,101302,2,0,3,United States,0,Israel,50,"Data Visualization, AWS, Python, Kubernetes",2,1970-01-01 00:00:00.000000000,13,2024-09-09,2024-10-31,1636,7.1,Advanced Robotics,0.18763639736371177,9,3,September
AI00697,ML Ops Engineer,174571,2,1,0,Canada,0,Japan,50,"Linux, R, NLP, Mathematics",2,1970-01-01 00:00:00.000000017,10,2024-11-26,2024-12-30,2338,9.1,DeepTech Ventures,0.3875103661996421,11,4,November
AI00698,NLP Engineer,84547,2,2,1,Australia,0,Australia,100,"Spark, R, NLP, Computer Vision",1,1970-01-01 00:00:00.000000003,1,2025-02-13,2025-04-22,2292,7.4,DeepTech Ventures,0.14192964078390294,2,1,February
AI00699,AI Architect,77553,2,3,0,South Korea,1,South Korea,100,"PyTorch, GCP, Kubernetes, Spark",1,1970-01-01 00:00:00.000000005,9,2024-08-26,2024-10-07,2268,6.6,Predictive Systems,0.12285037754790275,8,3,August
AI00700,Autonomous Systems Engineer,67912,2,2,0,China,0,Sweden,100,"Python, Kubernetes, SQL",3,1970-01-01 00:00:00.000000003,7,2024-03-11,2024-04-02,2193,7.8,Cloud AI Solutions,0.09655023787700232,3,1,March
AI00701,ML Ops Engineer,43910,2,0,1,Finland,2,Canada,50,"GCP, Python, Azure, Linux, Deep Learning",1,1970-01-01 00:00:00.000000000,4,2024-05-17,2024-07-24,1501,6.7,Predictive Systems,0.031074047400811836,5,2,May
AI00702,Research Scientist,101440,2,2,1,Switzerland,2,Switzerland,100,"Git, R, NLP",1,1970-01-01 00:00:00.000000004,6,2025-04-17,2025-06-10,1993,8.8,Quantum Computing Inc,0.1880128540875562,4,2,April
AI00703,AI Architect,59027,2,2,0,South Korea,0,South Korea,0,"Git, R, Python, Mathematics, Kubernetes",2,1970-01-01 00:00:00.000000003,5,2024-08-26,2024-11-01,1042,9.5,AI Innovations,0.07231242634542359,8,3,August
AI00704,Data Engineer,63073,2,0,0,Ireland,0,Norway,50,"Scala, AWS, NLP, Hadoop, Data Visualization",0,1970-01-01 00:00:00.000000000,14,2024-08-20,2024-10-21,1524,5.8,Quantum Computing Inc,0.08334970101697875,8,3,August
AI00705,Machine Learning Researcher,66881,2,0,1,Sweden,1,Sweden,100,"Scala, GCP, Java",0,1970-01-01 00:00:00.000000000,12,2025-01-05,2025-01-19,809,9.4,Algorithmic Solutions,0.09373772423726594,1,1,January
AI00706,NLP Engineer,55576,0,0,3,France,0,Japan,0,"Git, PyTorch, MLOps, NLP",1,1970-01-01 00:00:00.000000000,11,2025-03-09,2025-05-02,2283,9.9,Quantum Computing Inc,0.06289828030203833,3,1,March
AI00707,AI Specialist,283696,1,1,2,United Kingdom,0,South Korea,0,"Scala, Git, MLOps",3,1970-01-01 00:00:00.000000018,14,2024-10-12,2024-11-07,1190,7.5,DeepTech Ventures,0.6851976125005456,10,4,October
AI00708,Head of AI,233692,1,1,3,United Kingdom,2,United Kingdom,0,"SQL, PyTorch, Tableau",0,1970-01-01 00:00:00.000000013,14,2024-12-10,2025-01-20,1149,7.3,Machine Intelligence Group,0.5487893369996945,12,4,December
AI00709,AI Product Manager,100620,2,1,2,Japan,2,China,100,"R, Python, Mathematics, Computer Vision",1,1970-01-01 00:00:00.000000013,2,2025-02-14,2025-04-20,810,10.0,Machine Intelligence Group,0.18577593732268344,2,1,February
AI00710,Research Scientist,88800,0,2,2,France,2,Switzerland,100,"Python, TensorFlow, Linux",0,1970-01-01 00:00:00.000000002,13,2024-09-10,2024-10-08,962,6.9,Machine Intelligence Group,0.15353160054122475,9,3,September
AI00711,Research Scientist,104307,2,1,0,India,1,United Kingdom,0,"Hadoop, Git, Python, PyTorch",2,1970-01-01 00:00:00.000000012,5,2024-04-20,2024-06-15,1747,8.0,Quantum Computing Inc,0.19583387892278817,4,2,April
AI00712,ML Ops Engineer,61847,2,2,3,Ireland,0,Norway,0,"Java, SQL, Docker, Tableau",0,1970-01-01 00:00:00.000000004,2,2024-12-22,2025-02-07,718,8.9,DataVision Ltd,0.08000523765876653,12,4,December
AI00713,AI Research Scientist,57025,2,0,3,Canada,1,Canada,100,"Python, Git, NLP",3,1970-01-01 00:00:00.000000000,1,2024-12-18,2025-01-23,583,6.7,Algorithmic Solutions,0.06685107590240495,12,4,December
AI00714,NLP Engineer,66576,2,2,3,Austria,2,Austria,50,"Data Visualization, Git, Python, NLP",1,1970-01-01 00:00:00.000000003,3,2024-08-07,2024-09-27,2210,9.3,Digital Transformation LLC,0.09290570031862425,8,3,August
AI00715,NLP Engineer,112261,2,3,3,China,0,Canada,0,"Spark, Java, SQL, Azure",2,1970-01-01 00:00:00.000000006,12,2024-06-10,2024-07-22,1114,5.2,Digital Transformation LLC,0.21753197154205403,6,2,June
AI00716,AI Specialist,201387,2,1,0,Sweden,2,Sweden,0,"Git, Mathematics, Computer Vision, SQL",1,1970-01-01 00:00:00.000000013,1,2025-03-28,2025-05-21,713,8.8,Algorithmic Solutions,0.4606630003055301,3,1,March
AI00717,Data Analyst,112934,2,2,0,Norway,0,Norway,100,"TensorFlow, GCP, NLP, Docker",0,1970-01-01 00:00:00.000000003,3,2025-02-18,2025-04-07,1219,6.0,Cognitive Computing,0.21936788005761423,2,1,February
AI00718,ML Ops Engineer,108067,1,2,3,United Kingdom,0,United Kingdom,100,"Python, Linux, Git, PyTorch",3,1970-01-01 00:00:00.000000002,0,2024-04-07,2024-05-09,1446,6.0,DataVision Ltd,0.20609096067391208,4,2,April
AI00719,Data Analyst,107490,2,3,0,Ireland,0,South Korea,50,"Kubernetes, MLOps, AWS",2,1970-01-01 00:00:00.000000008,11,2025-01-31,2025-04-05,1314,7.8,Cognitive Computing,0.20451693509667845,1,1,January
AI00720,AI Consultant,150456,2,1,0,Finland,0,Finland,100,"Spark, TensorFlow, Hadoop",1,1970-01-01 00:00:00.000000011,0,2024-02-12,2024-03-19,1284,5.4,Predictive Systems,0.321725917681463,2,1,February
AI00721,Machine Learning Researcher,106457,2,1,1,Israel,1,Japan,100,"PyTorch, Python, NLP, Spark",1,1970-01-01 00:00:00.000000013,4,2024-04-27,2024-06-11,1179,8.3,Algorithmic Solutions,0.2016989655623936,4,2,April
AI00722,Machine Learning Engineer,60806,2,2,0,Japan,2,Japan,50,"Kubernetes, NLP, Azure",3,1970-01-01 00:00:00.000000004,9,2024-01-30,2024-02-13,909,5.8,Future Systems,0.0771654445462878,1,1,January
AI00723,Machine Learning Engineer,85293,0,2,3,Germany,2,Austria,0,"Linux, Scala, Kubernetes, Deep Learning, Tableau",0,1970-01-01 00:00:00.000000004,2,2024-12-15,2025-02-13,1926,6.2,Neural Networks Co,0.1439646894504823,12,4,December
AI00724,Robotics Engineer,230849,2,3,2,Switzerland,0,Switzerland,100,"Scala, Python, Data Visualization",1,1970-01-01 00:00:00.000000005,9,2025-04-01,2025-05-19,1818,9.9,Machine Intelligence Group,0.5410337828990441,4,2,April
AI00725,Head of AI,163009,2,3,3,Sweden,0,Sweden,0,"NLP, PyTorch, Python, Mathematics, Docker",1,1970-01-01 00:00:00.000000007,14,2024-09-23,2024-11-10,1941,6.9,TechCorp Inc,0.3559698398149361,9,3,September
AI00726,Computer Vision Engineer,98449,2,3,1,Sweden,2,Germany,100,"Scala, AWS, Git, GCP, TensorFlow",2,1970-01-01 00:00:00.000000006,1,2024-07-20,2024-09-13,1267,5.7,Algorithmic Solutions,0.17985356379031905,7,3,July
AI00727,Computer Vision Engineer,84501,2,3,1,South Korea,2,South Korea,0,"Scala, Java, Data Visualization, Mathematics, AWS",1,1970-01-01 00:00:00.000000007,12,2024-01-10,2024-02-08,1540,7.3,DeepTech Ventures,0.1418041552092881,1,1,January
AI00728,Data Scientist,176592,2,1,1,South Korea,1,Austria,100,"Kubernetes, Hadoop, GCP",3,1970-01-01 00:00:00.000000015,3,2024-12-19,2025-01-21,2201,6.7,Cognitive Computing,0.3930235476408712,12,4,December
AI00729,Data Analyst,60973,2,0,2,Australia,2,Finland,0,"SQL, Deep Learning, Tableau, Kubernetes, Data Visualization",0,1970-01-01 00:00:00.000000001,8,2025-04-09,2025-05-18,1339,5.1,Autonomous Tech,0.07762101174108507,4,2,April
AI00730,AI Consultant,41326,2,0,3,South Korea,1,South Korea,0,"SQL, Git, PyTorch",0,1970-01-01 00:00:00.000000000,5,2025-01-24,2025-03-23,1490,5.7,Machine Intelligence Group,0.024025031644188382,1,1,January
AI00731,Computer Vision Engineer,80463,0,0,3,France,0,France,100,"Statistics, Computer Vision, Tableau, Python, TensorFlow",3,1970-01-01 00:00:00.000000000,13,2024-10-29,2024-11-24,1466,5.9,Future Systems,0.13078870411592686,10,4,October
